loc_id	full_address
bld_66120	Perdana Kondominium, Petaling Jaya, Selangor
bld_60623	Sri Cempaka, Puchong, Selangor
bld_62354	Halaman Cendana, Bayan Baru, Penang
bld_65104	Bayu Puteri, Tropicana, Selangor
bld_65703	Kenanga Point, KL City, Kuala Lumpur
bld_60701	Olive Tree Residences, Bayan Baru, Penang
bld_63793	Tiara Duta, Ampang, Selangor
bld_65335	Noble Villa, Georgetown, Penang
bld_62630	Lanai Kiara, Mont Kiara, Kuala Lumpur
bld_65635	Pinggiran Kiara, Taman Tun Dr Ismail, Kuala Lumpur
bld_63306	Empire Damansara, Damansara Perdana, Selangor
bld_63706	East Bay (Seri Bayan), Masai, Johor
bld_63604	Hillcity, Ipoh, Perak
bld_64152	Sutera, Perai, Penang
bld_62495	Aman Tiga, Kepong, Selangor
bld_63497	Acadia Residensi, KLCC, Kuala Lumpur
bld_61728	Taman Maluri, Ulu Tiram, Johor
bld_63741	The Ruma, KLCC, Kuala Lumpur
bld_60558	Taman Nagasari, Perai, Penang
bld_61086	Bahagia Residences, Miri, Sarawak
bld_65470	Pendekar, Cheras, Selangor
bld_60785	Seven Thompson, Ipoh, Perak
bld_64026	SouthKey Avenue, Johor Bahru, Johor
bld_65194	Impian Stulang, Johor Bahru, Johor
bld_62156	Taman Air Itam, Ayer Itam, Penang
bld_62333	Beverly Hills 3, Penampang, Sabah
bld_63769	Teratai, Selayang, Selangor
bld_60593	Seri Siantan, Bukit Baru, Melaka
bld_64374	8 Kia Peng, KLCC, Kuala Lumpur
bld_65900	Trinity Lemanja, Kepong, Kuala Lumpur
bld_65262	PAR 3, Putrajaya, Putrajaya
bld_62586	Semenyih Mewah, Semenyih, Selangor
bld_61583	Pangsapuri Miro, Kajang, Selangor
bld_62668	Bukit Inai, Nilai, Negeri Sembilan
bld_63104	Jasmin, Setapak, Kuala Lumpur
bld_64892	Taman Desa Damai, Bukit Mertajam, Penang
bld_64431	myHabitat, KLCC, Kuala Lumpur
bld_65436	Pangsapuri Seri Inai, Serendah, Selangor
bld_63923	U-Thant Residence, Ampang Hilir, Kuala Lumpur
bld_66086	Desa Alma Ria, Bukit Mertajam, Penang
bld_66195	Dreamcity, Seri Kembangan, Selangor
bld_65813	Khalifa Suites, Kota Bharu, Kelantan
bld_60748	Lorong Semarak Api, Ayer Itam, Penang
bld_62239	Residensi Bistaria, Ulu Klang, Selangor
bld_62715	Antara Residence, Putrajaya, Putrajaya
bld_64433	The Birch, Jalan Ipoh, Kuala Lumpur
bld_61631	D'suria Condominium, Ampang, Selangor
bld_66273	Kampung Raja Uda, Port Klang, Selangor
bld_62193	Resilion Residence, Cheras, Selangor
bld_65749	Taman Industrial Lembah Jaya Flat, Ampang, Kuala Lumpur
bld_64139	Sri Cemara, Bandar Sri Damansara, Selangor
bld_60487	Regalia Park @ Forest City, Gelang Patah, Johor
bld_65783	Seiring Residensi, Shah Alam, Selangor
bld_62007	Prima 16 (Prima Sixteen), Petaling Jaya, Selangor
bld_65931	Taman Lip Sin Block 1, 3 & 5, Sungai Dua, Penang
bld_62031	Taman Lagenda Mas, Cheras, Kuala Lumpur
bld_61050	Triuni Residences, Gelugor, Penang
bld_62077	Taman Jinjang Baru, Jinjang, Kuala Lumpur
bld_61446	Casa Villa, Melaka City, Melaka
bld_63614	Rhombus, Bangsar, Kuala Lumpur
bld_64732	Grand Residence @ Merak Mas, Bukit Katil, Melaka
bld_64094	Empire Remix, USJ, Selangor
bld_65639	Alam Budiman (Sri Budiman), Shah Alam, Selangor
bld_63719	Emerald Residence, Cheras, Selangor
bld_63779	Taman Usahawan Kepong, Kepong, Kuala Lumpur
bld_65793	Reizz Residence, KL City, Kuala Lumpur
bld_64620	Taman Megah Cheras Apartment (Phase 1B), Cheras, Selangor
bld_61442	Menara SPB, Damansara Heights, Kuala Lumpur
bld_65955	Bandar Mahkota Cheras Flat, Cheras, Selangor
bld_60783	Sri Seputih, Seputeh, Kuala Lumpur
bld_64919	Seri Pulai, Seri Kembangan, Selangor
bld_63055	Residensi Wangsa Meranti, Setapak, Kuala Lumpur
bld_63906	The Northshore Gardens, Desa ParkCity, Kuala Lumpur
bld_61759	Amerin Residence, Balakong, Selangor
bld_64384	Taman Juara Jaya, Balakong, Selangor
bld_66226	Permai @ USJ 1 (Coral Court), Subang Jaya, Selangor
bld_64654	Sri Kenari Apartment, Johor Bahru, Johor
bld_65858	Taman Jinjang Baru Kos Sederhana Apartment, Jinjang, Kuala Lumpur
bld_66272	Grande Residences (Pangsapuri Seri Mewah), Butterworth, Penang
bld_62803	Bangunan Siewdor, Brickfields, Kuala Lumpur
bld_64362	Sky Loft Premium Suites, Iskandar Puteri (Nusajaya), Johor
bld_60453	Sun City (Plaza Mentari), Johor Bahru, Johor
bld_65887	Residensi Akasia Permaisuri, Cheras, Kuala Lumpur
bld_66228	Parklane Commercial Hub, Kelana Jaya, Selangor
bld_64653	Taman Cheras Prima Apartment, Kajang, Selangor
bld_63601	Grace Court, Kota Kinabalu, Sabah
bld_62851	Sri Kepayan, Kota Kinabalu, Sabah
bld_63726	The Willows, Seberang Perai, Penang
bld_63047	Pangsapuri Puteri 1, Cheras, Selangor
bld_65840	Samajaya Apartment, Kuching, Sarawak
bld_64030	Gembira Park, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_61395	Pangsapuri Cantik, Cheras, Kuala Lumpur
bld_61452	Sanjung Apartment, Cheras, Selangor
bld_66329	Seri Perindu Apartment, Cheras, Kuala Lumpur
bld_66133	Pangsapuri Dahlia Court, Ampang, Selangor
bld_62799	Casmaria Apartment, Batu Caves, Selangor
bld_63538	Metro Villa, Ampang, Selangor
bld_63544	Tiara View, Tanjung Bungah, Penang
bld_61827	Pangsapuri Randa, Shah Alam, Selangor
bld_61643	Pangsapuri Nuri, Sungai Buloh, Selangor
bld_61975	Desa View Towers, Setapak, Kuala Lumpur
bld_62780	Desa Impiana, Puchong, Selangor
bld_63903	Villa Inai, KL City, Kuala Lumpur
bld_65904	Desa Palma, Ampang, Kuala Lumpur
bld_61644	Villamas, Georgetown, Penang
bld_63499	Taman Jelutong, Jelutong, Penang
bld_65855	Hampshire Residences, KLCC, Kuala Lumpur
bld_63337	38 Bidara Condominium, KLCC, Kuala Lumpur
bld_63111	One World 2, Bayan Lepas, Penang
bld_61850	Vogue Suites One, KL Eco City, Kuala Lumpur
bld_65389	Halaman Kenanga, Sungai Dua, Penang
bld_64562	162 Residency, Selayang, Selangor
bld_61805	Binjai Residency, KLCC, Kuala Lumpur
bld_65984	Permas Ville Apartment, Permas Jaya, Johor
bld_61256	9 Madge, Ampang Hilir, Kuala Lumpur
bld_65666	Subang Soho (One Soho), Subang Jaya, Selangor
bld_64799	Pacific Place, Ara Damansara, Selangor
bld_63833	Casa Tiara Serviced Apartment, Subang Jaya, Selangor
bld_63140	Ferringhi Residence, Batu Ferringhi, Penang
bld_63078	Cyberia Crescent 1, Cyberjaya, Selangor
bld_65538	The Golden Triangle Condominium, Sungai Ara, Penang
bld_64167	Emerald Avenue, Selayang, Selangor
bld_63660	Alam Idaman, Shah Alam, Selangor
bld_64969	Bangsar Heights, Bangsar, Kuala Lumpur
bld_63398	Avant Court, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_63351	Anjung Hijau (Greenfields), Bukit Jalil, Kuala Lumpur
bld_61550	288 Residency, Setapak, Kuala Lumpur
bld_61780	Desa Saujana, Seri Kembangan, Selangor
bld_60832	Sri Langit, Seputeh, Kuala Lumpur
bld_65097	The Palm Condominium, Papar, Sabah
bld_62041	The Spectrum, Bandar Sunway, Selangor
bld_61968	Regency Condominium, Klang, Selangor
bld_66022	Palazzo, Ipoh, Perak
bld_63927	Taman Daya, Kepong, Selangor
bld_65343	Pine Resort, Teras, Pahang
bld_64336	Cempaka, Puchong, Selangor
bld_66000	Cendana, Rawang, Selangor
bld_64958	Seri Emas, Kajang, Selangor
bld_65791	Taman Kajang Indah, Kajang, Selangor
bld_65810	Mawar, Melaka City, Melaka
bld_64171	Taman Kota Cheras, Cheras, Selangor
bld_64610	Cantik, Butterworth, Penang
bld_61608	The Glen, Kuching, Sarawak
bld_66113	Taman Anjung Tawas Damai, Ipoh, Perak
bld_64765	Suria, Semanggol, Perak
bld_65527	Pangsapuri Sena, Bentong, Pahang
bld_63004	Vilaraya Apartment, Kajang, Selangor
bld_63862	Widuri Apartment, Ampang, Selangor
bld_64303	Central Court, Kuching, Sarawak
bld_65856	Perkasa, Bangi, Selangor
bld_64461	Dafe Court, Bukit Jambul, Penang
bld_65337	Riviera III, Ampang, Selangor
bld_64677	Simfoni 1, Kajang, Selangor
bld_65838	Idaman Apartment, Bukit Mertajam, Penang
bld_62608	Danau Impian, Taman Desa, Kuala Lumpur
bld_60615	Taman Desa Ilmu, Kota Samarahan, Sarawak
bld_65615	Vista Damansara, Petaling Jaya, Selangor
bld_61184	Pangsapuri Putra Harmoni, Putrajaya, Putrajaya
bld_65179	Ang Seng Mansion, Brickfields, Kuala Lumpur
bld_60703	Damansara Endah, Taman Duta, Kuala Lumpur
bld_61844	Seksyen 24 Shah Alam, Shah Alam, Selangor
bld_61519	Serai, Bangsar, Kuala Lumpur
bld_65437	Melinsung Summer Bay Resort, Papar, Sabah
bld_65802	Loyal Garden Residences, Ipoh, Perak
bld_61124	Pangsapuri Bukit Baru, Ulu Klang, Selangor
bld_62504	Taman Sri Temenggong, Muar, Johor
bld_60786	Desa Perangsang, Petaling Jaya, Selangor
bld_65676	Dahlia Court, Sepang, Selangor
bld_62878	Setia Sky Seputeh, Seputeh, Kuala Lumpur
bld_60834	Taman Perai Indah, Perai, Penang
bld_60448	Taman Seri Setanggi, Johor Bahru, Johor
bld_61733	12 Khaw Sim Bee, Georgetown, Penang
bld_62426	Tamu Hotel & Suites, KLCC, Kuala Lumpur
bld_66278	Mayang, Seri Kembangan, Selangor
bld_61770	Pangsapuri Adelia, Setapak, Kuala Lumpur
bld_61112	Tiara Intan, Ulu Klang, Selangor
bld_60776	Apartment Minang Ria 2, Cheras, Selangor
bld_63417	Taman Lip Sin Block 33 & 35, Sungai Dua, Penang
bld_65447	Suria Putra, Sungai Buloh, Selangor
bld_61081	72 Residences, Kuching, Sarawak
bld_63800	Residensi Lanar, Siliau, Negeri Sembilan
bld_62716	Jentayu Residensi @ Tampoi, Johor Bahru, Johor
bld_60664	Crystal Creek Resort, Taiping, Perak
bld_64249	Studio Fourteen, Shah Alam, Selangor
bld_64271	Taman Saujana Permai, Bukit Mertajam, Penang
bld_64489	Bandar Baru Bangi Seksyen 2, Bangi, Selangor
bld_66307	Rumah Pangsa Kayu Ara, Petaling Jaya, Selangor
bld_64226	Section 20 Shah Alam, Shah Alam, Selangor
bld_64081	The Peak Condominium, Kota Kinabalu, Sabah
bld_62327	Basalta Tower @ Eco Sky, Batu Caves, Kuala Lumpur
bld_64049	Kenwingston Square Garden, Cyberjaya, Selangor
bld_61731	D' Puncak Suasana, Cheras, Selangor
bld_65236	The Tamarind, Tanjong Tokong, Penang
bld_65249	Taman Puncak Kinrara, Bandar Kinrara, Selangor
bld_65367	Straits View 18, Johor Bahru, Johor
bld_60463	Enesta, Jinjang, Kuala Lumpur
bld_60580	Flat PKNS Seksyen 8, Shah Alam, Selangor
bld_60877	Wickham Residence, Ampang, Kuala Lumpur
bld_64709	Bliss Place, Butterworth, Penang
bld_61007	The Park Sky Residence, Bukit Jalil, Kuala Lumpur
bld_60898	Landmark Residence, Bandar Sungai Long, Selangor
bld_61699	Papillon Street Mall, Kuching, Sarawak
bld_62801	Yoshi Square Commercial Centre, Kuching, Sarawak
bld_66072	One Residence @ Sekinchan, Sekinchan, Selangor
bld_64018	Seri Trompet Apartment, Serendah, Selangor
bld_60777	Pangsapuri Mawar Jaya, Seri Kembangan, Selangor
bld_63804	Taman Baiduri Jaya Seksyen 2, Kajang, Selangor
bld_62678	The Regency Tanjung Tuan Beach Resort, Port Dickson, Negeri Sembilan
bld_60648	Golden View Serviced Apartments, Tanjong Tokong, Penang
bld_61703	Nouvo Serviced Apartments, Puchong South, Selangor
bld_63945	Symphony Park, Cyberjaya, Selangor
bld_61071	Sri Selangor Apartment, KL City, Kuala Lumpur
bld_64410	Sri Sarawak Apartment, KL City, Kuala Lumpur
bld_65197	Lake Vista Residence, Cheras, Selangor
bld_64040	Seri Kasturi Apartments, Setia Alam, Selangor
bld_65750	Wisma Kebun Nyor, Georgetown, Penang
bld_63105	Damai, Tropicana, Selangor
bld_62688	Prima Regency, Johor Bahru, Johor
bld_65564	Apartment Meranti, Balakong, Selangor
bld_63218	Pangsapuri Melor, Puchong, Selangor
bld_62598	Casa Impian, Jelutong, Penang
bld_64812	Mutiara Indah Apartment, Gelugor, Penang
bld_64141	Taman Meranti, Jelutong, Penang
bld_65757	Pangsapuri Kempas, Cheras, Selangor
bld_64028	Kiambang Apartment, Puchong, Selangor
bld_61059	Kenanga Apartment, Puchong, Selangor
bld_61340	Taman Pekaka Block 31, Sungai Dua, Penang
bld_61674	Pangsapuri Seri Permai, Cheras, Selangor
bld_66067	Pangsapuri Merak, Bandar Kinrara, Selangor
bld_61669	Bougainvilla Condominium, Bukit Bintang, Bukit Bintang, Kuala Lumpur
bld_63214	Cara Vista, Tanjung Bungah, Penang
bld_65665	Sri Ayu, Setiawangsa, Kuala Lumpur
bld_61605	Desa Height Apartment, Kepong, Kuala Lumpur
bld_63583	Sri Ehsan, Kepong, Selangor
bld_62913	Gateway Kiaramas, Mont Kiara, Kuala Lumpur
bld_62376	Park Seven, KLCC, Kuala Lumpur
bld_62472	Fraser Residence (188 Suites), KLCC, Kuala Lumpur
bld_66118	Millennium Residence, Bukit Bintang, Kuala Lumpur
bld_62988	Desa Alor Vista, Sungai Ara, Penang
bld_65995	Fair View Apartment, Permas Jaya, Johor
bld_63855	6 Stonor, KLCC, Kuala Lumpur
bld_65469	BSP 21, Tanjong Duabelas, Selangor
bld_64326	Megan Ambassy, Ampang, Kuala Lumpur
bld_65226	Brunsfield Riverview, Shah Alam, Selangor
bld_65787	Taragon Puteri YKS, City Centre, Kuala Lumpur
bld_63762	Bukit Robson Condominium, Seputeh, Kuala Lumpur
bld_65019	Lakeside Tower, Bukit Jambul, Penang
bld_63584	Vista Bayu, Klang, Selangor
bld_64332	Madu Mas, Setapak, Kuala Lumpur
bld_62155	Sri Permata, Shah Alam, Selangor
bld_65608	Sinaran Ukay Residence, Ulu Klang, Selangor
bld_60934	Desa Embun Emas, Tanjung Bungah, Penang
bld_64083	D'9 Bangsar, Bangsar, Kuala Lumpur
bld_62800	Hartamas Regency 2, Dutamas, Kuala Lumpur
bld_60530	Petrie Condominium, Johor Bahru, Johor
bld_64714	Sri Bayu, Rawang, Selangor
bld_65620	Peony Square, Hulu Telom, Pahang
bld_63891	Stutong Tiarra, Kuching, Sarawak
bld_62189	Taman Pelangi, Perai, Penang
bld_61885	Bukit Pandan, Ampang, Selangor
bld_62616	Jalan Loke Yew, KL City, Kuala Lumpur
bld_65428	Tribeca, Kuching, Sarawak
bld_64848	Putra Intan, Dengkil, Selangor
bld_64962	R55, Penampang, Sabah
bld_64017	Pangsapuri Indah, Muar, Johor
bld_65330	Taman Ampang Hilir, Ampang, Selangor
bld_64775	Komplek Jalan Kedah, Georgetown, Penang
bld_64031	Taman Bukit Permai, Kajang, Selangor
bld_62167	Seri Dahlia, Bangi, Selangor
bld_61315	Advance Synergy, Kuching, Sarawak
bld_65351	Middleton, Gelugor, Penang
bld_65156	Pangkor Lot 10, Pangkor, Perak
bld_61636	Pangsapuri Delima, Bentong, Pahang
bld_62997	Seasons Tower, KLCC, Kuala Lumpur
bld_60600	Koi Kinrara, Puchong, Selangor
bld_61613	Nadayu28, Bandar Sunway, Selangor
bld_64920	Menara Mutiara, Ulu Klang, Selangor
bld_60858	Taman Segar, Cheras, Kuala Lumpur
bld_62182	The Ivory, Petaling Jaya, Selangor
bld_65128	Taman Raja Uda, Port Klang, Selangor
bld_65950	Malawa Court, Kota Kinabalu, Sabah
bld_66094	Mutiara, Beranang, Selangor
bld_61036	Kelompok Bunga Raya, Setiawangsa, Kuala Lumpur
bld_63920	Menara Rajawali, Setiawangsa, Kuala Lumpur
bld_65729	Classic Condominium, Kuantan, Pahang
bld_60499	Kondominium Sejahtera, Kuantan, Pahang
bld_66290	Sentul Point, Sentul, Kuala Lumpur
bld_62889	Serindit Puri, Melaka City, Melaka
bld_62827	Menara Sri Cengal, Setiawangsa, Kuala Lumpur
bld_61051	PPA1M Selasih, Putrajaya, Putrajaya
bld_62746	Centro Residence, Butterworth, Penang
bld_62106	Maisson, Ara Damansara, Selangor
bld_64111	Riverson, Kota Kinabalu, Sabah
bld_65303	Taman Usahaniaga, Bukit Mertajam, Penang
bld_61190	Sanctuary Resort, Sungai Karang, Pahang
bld_64594	Setia Seraya Residences, Putrajaya, Putrajaya
bld_64069	Tropicana The Residences, KLCC, Kuala Lumpur
bld_63713	Taman Bukit Pelangi, Shah Alam, Selangor
bld_62857	Pangsapuri Pelangi, Georgetown, Penang
bld_60740	Meru Valley Eco Village, Ipoh, Perak
bld_65627	Medan Angsana (Farlim 2), Ayer Itam, Penang
bld_61736	Taman Puncak Rasah, Rasah, Negeri Sembilan
bld_66088	Pangsapuri Subang Jaya, Subang Jaya, Selangor
bld_61332	The Pines Residence, Gelang Patah, Johor
bld_64073	Wellesley Residences, Butterworth, Penang
bld_64035	Maritime Suite, Jelutong, Penang
bld_65005	Residensi RAH, KL City, Kuala Lumpur
bld_62272	Straits Garden Residence, Jelutong, Penang
bld_61920	Lot 16 Ampang Hilir, Ampang, Kuala Lumpur
bld_61891	Taman Bidara, Bukit Mertajam, Penang
bld_65171	Impiana on The Waterfront, Ulu Klang, Selangor
bld_65963	The iResidence, Cheras, Selangor
bld_64824	Impian Titanium, Puchong, Selangor
bld_60431	Miharja (LRT Maluri), Cheras, Kuala Lumpur
bld_61749	Pandan Indah Commercial Park, Ampang, Selangor
bld_63649	Vista Lavender, Bandar Kinrara, Selangor
bld_64267	The H2O Condominium, Jelutong, Penang
bld_61498	Taman Selayang Sejati, Selayang, Selangor
bld_62463	PPA1M Metropolitan Kepong, Kepong, Kuala Lumpur
bld_63377	Taman Tringkap Puncak, Hulu Telom, Pahang
bld_62199	Anjali North Kiara, Segambut, Kuala Lumpur
bld_66343	Pangsapuri Segar Perdana, Cheras, Selangor
bld_61319	Rista Villa Apartment, Puchong, Selangor
bld_65053	Pangsapuri Kenanga Sari, Setiawangsa, Kuala Lumpur
bld_64281	Residensi Melaka Tengah 2, Balai Panjang, Melaka
bld_64858	Menara Rajawali, Subang Jaya, Selangor
bld_66331	Lake View Residency, Cyberjaya, Selangor
bld_64447	Taman Bidara Permai, Sungei Baru Tengah, Melaka
bld_62146	Avani Sepang Goldcoast Resort, Sepang, Selangor
bld_63160	Kenyalang Court, Kuching, Sarawak
bld_63791	Desa Permai, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_60423	Marina Court Resort Condominium, Kota Kinabalu, Sabah
bld_64634	i-Suite @ i-City, I-City, Selangor
bld_60947	Lexis, Port Dickson, Negeri Sembilan
bld_61425	Fern Lodge, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_61458	Sky Breeze Service Apartment, Iskandar Puteri (Nusajaya), Johor
bld_60873	Tiara Mutiara 2, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_62079	Residensi Kerinchi, Kampung Kerinchi (Bangsar South), Kuala Lumpur
bld_65509	The Two, Rawang, Selangor
bld_64294	Persiaran Sungai Long 2, Bandar Sungai Long, Selangor
bld_66187	Prima Avenue 2, Puchong, Selangor
bld_61777	Puri Tower, Puchong, Selangor
bld_61126	E Suite-Designer Suites, Selayang, Selangor
bld_65927	Pangsapuri Makmur, Kajang, Selangor
bld_65454	Kayangan Apartment, Bentong, Pahang
bld_62301	Sun Kiara, Mont Kiara, Kuala Lumpur
bld_61485	Taman Austin Perdana, Tebrau, Johor
bld_64606	Kasturi, Cheras, Kuala Lumpur
bld_60944	Heritage, Setapak, Kuala Lumpur
bld_62191	Sri Mewah (Kampung Aman 1), Seri Kembangan, Selangor
bld_63851	Desa Selatan, Jelutong, Penang
bld_65280	Gugusan Mawar, Kota Damansara, Selangor
bld_61989	Pangsapuri Subang Suria, Sungai Buloh, Selangor
bld_62081	Villa Cressida Apartment, Puchong, Selangor
bld_63249	Fairville, Subang Jaya, Selangor
bld_62902	Oakleaf Park, Ulu Klang, Selangor
bld_62317	Pangsapuri Delima, Pulau Tikus, Penang
bld_63893	Desa Pandan Apartment, Desa Pandan, Kuala Lumpur
bld_65711	Fernlea Court, Ampang, Kuala Lumpur
bld_65420	One Cochrane Residence, Cheras, Kuala Lumpur
bld_62650	The Academia @ South City Plaza, Seri Kembangan, Selangor
bld_64497	Baiduri, Desa Pandan, Kuala Lumpur
bld_62591	Bayu Perdana, Klang, Selangor
bld_62236	Diamond Residences, Setapak, Kuala Lumpur
bld_65195	The Uban Residence, Batu Uban, Penang
bld_63246	Tijani 2 North, Bukit Tunku (Kenny Hills), Kuala Lumpur
bld_63296	Pelangi Utama 2, Bandar Utama, Selangor
bld_60538	Central Park condominium, Jelutong, Penang
bld_64728	The Pano, Jalan Ipoh, Kuala Lumpur
bld_60561	Dwi Mahkota, Tampoi, Johor
bld_65266	Green Residence, Cheras, Selangor
bld_64818	Mutiara Upper East, Ampang, Kuala Lumpur
bld_61661	8 Petaling, Sri Petaling, Kuala Lumpur
bld_60724	Sri Alam Condominium, Shah Alam, Selangor
bld_60742	Robson Condominium, Seputeh, Kuala Lumpur
bld_63510	Venice Hill, Cheras, Selangor
bld_62535	Cassia Resort Condominium, Butterworth, Penang
bld_64963	Bayu Tiara, Bayan Lepas, Penang
bld_64095	Taman Desa Relau, Relau, Penang
bld_62482	Desa Pines, Kuching, Sarawak
bld_61435	Skudai Villa, Skudai, Johor
bld_62395	Geo38 Residence, Bentong, Pahang
bld_64509	Safira, Seremban, Negeri Sembilan
bld_61814	Laman View, Cyberjaya, Selangor
bld_64408	Desa Pulau Tikus, Pulau Tikus, Penang
bld_64070	Taman Benus Jaya, Bentong, Pahang
bld_61653	Taman Fajar, Kota Kinabalu, Sabah
bld_60809	Taman Desa Idaman, Senai, Johor
bld_66126	Villa Dahlia, Tanah Rata, Pahang
bld_62566	Selayang Centre Point, Batu Caves, Selangor
bld_60833	Viana Court, Kota Bharu, Kelantan
bld_63928	Taman Angsana Hilir, Desa Pandan, Kuala Lumpur
bld_65141	Megaria Orkid, Seri Kembangan, Selangor
bld_63543	Taman Sri Bayan, Durian Tunggal, Melaka
bld_62786	Hatten Hotel, Melaka City, Melaka
bld_61708	Taman Desa Kempas, Tampoi, Johor
bld_63130	Halaman Tenggiri, Seberang Jaya, Penang
bld_65080	Barrington Square, Tanah Rata, Pahang
bld_61248	Seri Bulan, Telok Kemang, Negeri Sembilan
bld_62338	Pangsapuri Sri Indah, Kajang, Selangor
bld_64203	The Annex, Cheras, Kuala Lumpur
bld_63830	Kinrara Mas, Bandar Kinrara, Selangor
bld_61558	Radiant Tower B, Kota Kinabalu, Sabah
bld_63441	D'haven Condominium, Klang, Selangor
bld_64019	Taman Bukit Indah, Teluk Kumbar, Penang
bld_66192	Taman Pantai Intan, Butterworth, Penang
bld_60812	Aster Residence, Cheras, Kuala Lumpur
bld_63198	Laksamana Cheng Ho, Melaka City, Melaka
bld_64880	Taman Saujana Puri, Bukit Katil, Melaka
bld_64182	Bukit Delima Apartment, Seremban, Negeri Sembilan
bld_64525	Alira @ Metropark Subang, Subang Jaya, Selangor
bld_64947	Ariva Trillion Residences, KLCC, Kuala Lumpur
bld_62468	The Haute Gurney, Keramat, Kuala Lumpur
bld_65501	Bambangan Apartment, Kota Kinabalu, Sabah
bld_62675	Cube 8 Teens, Tebrau, Johor
bld_64112	Five One 8 Residence, Tanjung Bungah, Penang
bld_63486	Casa Residence, Bukit Mertajam, Penang
bld_65851	Arina Uniti Tower, KL City, Kuala Lumpur
bld_66145	Putra Permai Block B, Seri Kembangan, Selangor
bld_61720	New City Business Centre, Klang, Selangor
bld_65910	Forest Hill Apartment, Kuching, Sarawak
bld_61588	Pandan Ville Condominium, Ampang, Selangor
bld_64676	Alstonia Residence, Bandar Sungai Long, Selangor
bld_65953	Taman Kumbar Indah, Teluk Kumbar, Penang
bld_62254	Pangsapuri Nilam Ria, Kajang, Selangor
bld_62685	Menara Geno, Subang Jaya, Selangor
bld_65021	Chymes Condo @ Gurney KL, Keramat, Kuala Lumpur
bld_62307	The Greens (Residensi Hijauan) @ Subang West, Shah Alam, Selangor
bld_62282	Akasia Residence, Bandar Sungai Long, Selangor
bld_61654	Bandar Tasik Selatan (Low Cost), Bandar Tasik Selatan, Kuala Lumpur
bld_64954	Taman Skyridge Apartment, Tanjong Tokong, Penang
bld_63469	Adiva Courtyard, Desa ParkCity, Kuala Lumpur
bld_60477	Pangsapuri Cahaya, Shah Alam, Selangor
bld_61740	Millerz Square, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
